Retailer_ID,Chain_Name,Store_Type,Region,State,City,Warehouse_ID,Store_Size,Urban_Rural,Location_Type,Market_Tier,Alcohol_License
RTL-02917,Sam's Club,Big Box,Midwest,IA,Des Moines,WH-1022,Small,Suburban,Retail,Tier 2,True
RTL-02918,Speedway,Convenience,Midwest,IA,Des Moines,WH-1022,Large,Suburban,Retail,Tier 2,False
RTL-02919,Fred Meyer,Grocery,Midwest,IA,Des Moines,WH-1026,Medium,Urban,Retail,Tier 2,False
RTL-02920,H-E-B,Grocery,Midwest,IA,Des Moines,WH-1026,Medium,Urban,Retail,Tier 1,True
RTL-02921,Costco,Big Box,Midwest,IA,Des Moines,WH-1026,Small,Rural,Retail,Tier 2,True
RTL-02922,Stop & Shop,Grocery,Midwest,IA,Des Moines,WH-1025,Small,Suburban,Retail,Tier 3,True
RTL-02923,Stop & Shop,Grocery,Midwest,IA,Des Moines,WH-1025,Medium,Suburban,Retail,Tier 2,True
RTL-02924,Kroger,Grocery,Midwest,IA,Des Moines,WH-1030,Small,Urban,Retail,Tier 1,True
RTL-02925,Speedway,Convenience,Midwest,IA,Des Moines,WH-1030,Medium,Suburban,Retail,Tier 2,False
RTL-02926,Citgo,Gas Station,Midwest,IA,Des Moines,WH-1026,Medium,Urban,Retail,Tier 2,False
RTL-02927,King Soopers,Grocery,Midwest,IA,Des Moines,WH-1021,Small,Urban,Retail,Tier 2,True
RTL-02928,RaceTrac,Convenience,Midwest,IA,Des Moines,WH-1024,Small,Suburban,Retail,Tier 3,False
RTL-02929,Cumberland Farms,Convenience,Midwest,IA,Des Moines,WH-1024,Medium,Urban,Retail,Tier 2,False
RTL-02930,King Soopers,Grocery,Midwest,IA,Des Moines,WH-1022,Small,Urban,Retail,Tier 2,True
RTL-02931,Walmart,Big Box,Midwest,IA,Des Moines,WH-1029,Medium,Urban,Retail,Tier 1,True
RTL-02932,H-E-B,Grocery,Midwest,IA,Des Moines,WH-1030,Large,Urban,Retail,Tier 3,True
RTL-02933,BevMo!,Liquor,Midwest,IA,Des Moines,WH-1026,Large,Suburban,Retail,Tier 2,True
RTL-02934,Smith's,Grocery,Midwest,IA,Des Moines,WH-1027,Large,Urban,Retail,Tier 2,True
RTL-02935,King Soopers,Grocery,Midwest,IA,Des Moines,WH-1026,Large,Rural,Retail,Tier 3,True
RTL-02936,King Soopers,Grocery,Midwest,IA,Des Moines,WH-1027,Small,Urban,Retail,Tier 2,True
RTL-02937,QuikTrip,Convenience,Midwest,IA,Des Moines,WH-1028,Medium,Suburban,Retail,Tier 3,False
RTL-02938,Giant Eagle,Grocery,Midwest,IA,Des Moines,WH-1025,Small,Suburban,Retail,Tier 2,True
RTL-02939,Target,Big Box,Midwest,IA,Des Moines,WH-1028,Large,Suburban,Retail,Tier 3,True
RTL-02940,BevMo!,Liquor,Midwest,IA,Des Moines,WH-1030,Medium,Suburban,Retail,Tier 3,True
RTL-02941,King Soopers,Grocery,Midwest,MO,Kansas City,WH-1027,Small,Urban,Retail,Tier 3,False
RTL-02942,Spec's,Liquor,Midwest,MO,Kansas City,WH-1027,Medium,Suburban,Retail,Tier 3,True
RTL-02943,Kroger,Grocery,Midwest,MO,Kansas City,WH-1022,Medium,Rural,Retail,Tier 3,True
RTL-02944,Safeway,Grocery,Midwest,MO,St. Louis,WH-1028,Medium,Rural,Retail,Tier 3,True
RTL-02945,Stop & Shop,Grocery,Midwest,MO,St. Louis,WH-1021,Superstore,Rural,Retail,Tier 2,True
RTL-02946,Fine Wine & Good Spirits,Liquor,Midwest,MO,Kansas City,WH-1028,Medium,Suburban,Retail,Tier 2,True
RTL-02947,Wawa,Convenience,Midwest,MO,St. Louis,WH-1027,Small,Urban,Retail,Tier 2,False
RTL-02948,Safeway,Grocery,Midwest,MO,Kansas City,WH-1029,Medium,Rural,Retail,Tier 3,True
RTL-02949,QuikTrip,Convenience,Midwest,MO,Kansas City,WH-1023,Medium,Rural,Retail,Tier 3,True
RTL-02950,Royal Farms,Convenience,Midwest,MO,Kansas City,WH-1022,Small,Rural,Retail,Tier 3,True
RTL-02951,Sam's Club,Big Box,Midwest,MO,St. Louis,WH-1025,Medium,Rural,Retail,Tier 3,False
RTL-02952,Stop & Shop,Grocery,Midwest,MO,St. Louis,WH-1029,Medium,Rural,Retail,Tier 2,True
RTL-02953,Royal Farms,Convenience,Midwest,MO,St. Louis,WH-1029,Small,Urban,Retail,Tier 1,True
RTL-02954,Fry's,Grocery,Midwest,MO,Kansas City,WH-1028,Medium,Urban,Retail,Tier 2,True
RTL-02955,Sheetz,Convenience,Midwest,MO,Kansas City,WH-1026,Medium,Urban,Retail,Tier 1,True
RTL-02956,Casey's,Convenience,Midwest,MO,Kansas City,WH-1025,Medium,Urban,Retail,Tier 2,True
RTL-02957,Valero,Gas Station,Midwest,MO,Kansas City,WH-1027,Superstore,Urban,Retail,Tier 3,True
RTL-02958,Valero,Gas Station,Midwest,MO,St. Louis,WH-1025,Medium,Urban,Retail,Tier 2,True
RTL-02959,Walmart,Big Box,Midwest,MO,St. Louis,WH-1029,Medium,Rural,Retail,Tier 2,True
RTL-02960,Costco,Big Box,Midwest,MO,Kansas City,WH-1022,Large,Suburban,Retail,Tier 1,True
RTL-02961,Citgo,Gas Station,Midwest,MO,St. Louis,WH-1030,Medium,Suburban,Retail,Tier 2,True
RTL-02962,Harris Teeter,Grocery,Midwest,MO,St. Louis,WH-1025,Large,Urban,Retail,Tier 2,True
RTL-02963,Party City Liquor,Liquor,Midwest,MO,Kansas City,WH-1025,Medium,Urban,Retail,Tier 2,True
RTL-02964,Giant Eagle,Grocery,Midwest,MO,St. Louis,WH-1022,Small,Urban,Retail,Tier 1,True
RTL-02965,Target,Big Box,Midwest,MO,St. Louis,WH-1025,Medium,Rural,Retail,Tier 2,True
RTL-02966,Publix,Grocery,Midwest,MO,St. Louis,WH-1029,Medium,Suburban,Retail,Tier 2,True
RTL-02967,Walmart,Big Box,Midwest,MO,Kansas City,WH-1022,Large,Urban,Retail,Tier 3,True
RTL-02968,Wegmans,Grocery,Midwest,ND,City_2,WH-1030,Medium,Suburban,Retail,Tier 2,True
RTL-02969,Ralphs,Grocery,Midwest,ND,City_3,WH-1028,Medium,Rural,Retail,Tier 1,True
RTL-02970,Kroger,Grocery,Midwest,ND,City_4,WH-1021,Small,Suburban,Retail,Tier 1,True
RTL-02971,Kroger,Grocery,Midwest,ND,City_3,WH-1022,Large,Suburban,Retail,Tier 2,True
RTL-02972,Walmart,Big Box,Midwest,ND,City_5,WH-1024,Large,Urban,Retail,Tier 2,False
RTL-02973,Costco,Big Box,Midwest,ND,City_1,WH-1026,Large,Rural,Retail,Tier 3,True
RTL-02974,Sam's Club,Big Box,Midwest,ND,City_5,WH-1028,Large,Rural,Retail,Tier 2,False
RTL-02975,Giant Eagle,Grocery,Midwest,ND,City_5,WH-1024,Small,Rural,Retail,Tier 3,True
RTL-02976,7-Eleven,Convenience,Midwest,ND,City_2,WH-1025,Large,Urban,Retail,Tier 2,True
RTL-02977,Smith's,Grocery,Midwest,ND,City_4,WH-1024,Large,Rural,Retail,Tier 3,True
RTL-02978,Harris Teeter,Grocery,Midwest,ND,City_4,WH-1025,Medium,Rural,Retail,Tier 1,True
RTL-02979,King Soopers,Grocery,Midwest,ND,City_2,WH-1029,Small,Rural,Retail,Tier 2,True
RTL-02980,Costco,Big Box,Midwest,ND,City_4,WH-1023,Medium,Urban,Retail,Tier 2,True
RTL-02981,Mobil,Gas Station,Midwest,SD,City_5,WH-1021,Small,Suburban,Retail,Tier 3,True
RTL-02982,Fry's,Grocery,Midwest,SD,City_4,WH-1028,Medium,Urban,Retail,Tier 2,True
RTL-02983,Total Wine,Liquor,Midwest,SD,City_5,WH-1028,Large,Suburban,Retail,Tier 2,True
RTL-02984,Royal Farms,Convenience,Midwest,SD,City_4,WH-1030,Medium,Rural,Retail,Tier 2,True
RTL-02985,ABC Fine Wine,Liquor,Midwest,SD,City_5,WH-1028,Large,Urban,Retail,Tier 3,True
RTL-02986,Cumberland Farms,Convenience,Midwest,SD,City_4,WH-1025,Small,Suburban,Retail,Tier 2,True
RTL-02987,QFC,Grocery,Midwest,SD,City_3,WH-1021,Superstore,Urban,Retail,Tier 1,True
RTL-02988,Cumberland Farms,Convenience,Midwest,SD,City_3,WH-1029,Medium,Suburban,Retail,Tier 2,True
RTL-02989,H-E-B,Grocery,Midwest,SD,City_4,WH-1022,Medium,Rural,Retail,Tier 2,True
RTL-02990,Exxon,Gas Station,Midwest,SD,City_5,WH-1021,Large,Urban,Retail,Tier 1,True
RTL-02991,ABC Fine Wine,Liquor,Midwest,SD,City_2,WH-1030,Large,Suburban,Retail,Tier 2,True
RTL-02992,Safeway,Grocery,Midwest,SD,City_4,WH-1023,Large,Rural,Retail,Tier 2,True
RTL-02993,Ralphs,Grocery,Midwest,SD,City_1,WH-1027,Medium,Urban,Retail,Tier 3,True
RTL-02994,Mobil,Gas Station,Midwest,SD,City_4,WH-1024,Medium,Urban,Retail,Tier 1,True
RTL-02995,Casey's,Convenience,Midwest,SD,City_2,WH-1030,Superstore,Suburban,Retail,Tier 2,False
RTL-02996,Costco,Big Box,Midwest,SD,City_3,WH-1027,Medium,Urban,Retail,Tier 2,False
RTL-02997,Sam's Club,Big Box,Midwest,SD,City_4,WH-1023,Medium,Urban,Retail,Tier 2,False
RTL-02998,Total Wine,Liquor,Midwest,SD,City_5,WH-1021,Large,Urban,Retail,Tier 2,True
RTL-02999,Smith's,Grocery,Midwest,SD,City_4,WH-1026,Medium,Rural,Retail,Tier 3,True
RTL-03000,Circle K,Convenience,Midwest,SD,City_3,WH-1027,Large,Urban,Retail,Tier 1,True
RTL-03001,Target,Big Box,Midwest,SD,City_4,WH-1022,Small,Urban,Retail,Tier 3,True
RTL-03002,Cumberland Farms,Convenience,Midwest,SD,City_3,WH-1023,Medium,Suburban,Retail,Tier 2,True
RTL-03003,RaceTrac,Convenience,Midwest,NE,Omaha,WH-1024,Medium,Rural,Retail,Tier 2,True
RTL-03004,Smith's,Grocery,Midwest,NE,Omaha,WH-1026,Small,Urban,Retail,Tier 3,True
RTL-03005,Stop & Shop,Grocery,Midwest,NE,Omaha,WH-1024,Large,Urban,Retail,Tier 2,True
RTL-03006,Royal Farms,Convenience,Midwest,NE,Omaha,WH-1025,Large,Urban,Retail,Tier 1,False
RTL-03007,Fine Wine & Good Spirits,Liquor,Midwest,NE,Omaha,WH-1022,Large,Suburban,Retail,Tier 1,True
RTL-03008,7-Eleven,Convenience,Midwest,NE,Omaha,WH-1024,Medium,Urban,Retail,Tier 1,True
RTL-03009,ABC Fine Wine,Liquor,Midwest,NE,Omaha,WH-1027,Medium,Urban,Retail,Tier 2,True
RTL-03010,BJ's Wholesale,Big Box,Midwest,NE,Omaha,WH-1030,Small,Urban,Retail,Tier 1,True
RTL-03011,QuikTrip,Convenience,Midwest,NE,Omaha,WH-1022,Medium,Urban,Retail,Tier 1,True
RTL-03012,Sunoco,Gas Station,Midwest,NE,Omaha,WH-1030,Small,Urban,Retail,Tier 1,False
RTL-03013,Walmart,Big Box,Midwest,NE,Omaha,WH-1027,Small,Rural,Retail,Tier 3,True
RTL-03014,Food Lion,Grocery,Midwest,NE,Omaha,WH-1021,Small,Suburban,Retail,Tier 3,True
RTL-03015,Cumberland Farms,Convenience,Midwest,NE,Omaha,WH-1023,Small,Rural,Retail,Tier 3,True
RTL-03016,ABC Fine Wine,Liquor,Midwest,NE,Omaha,WH-1023,Medium,Urban,Retail,Tier 1,True
RTL-03017,Wawa,Convenience,Midwest,NE,Omaha,WH-1028,Medium,Suburban,Retail,Tier 3,True
RTL-03018,Party City Liquor,Liquor,Midwest,NE,Omaha,WH-1026,Medium,Urban,Retail,Tier 2,True
RTL-03019,Harris Teeter,Grocery,Midwest,NE,Omaha,WH-1022,Small,Suburban,Retail,Tier 3,True
RTL-03020,Ralphs,Grocery,Midwest,NE,Omaha,WH-1030,Medium,Urban,Retail,Tier 2,True
RTL-03021,Binny's,Liquor,Midwest,NE,Omaha,WH-1030,Superstore,Rural,Retail,Tier 2,True
RTL-03022,Spec's,Liquor,Midwest,NE,Omaha,WH-1029,Small,Suburban,Retail,Tier 3,True
RTL-03023,Royal Farms,Convenience,Midwest,KS,Wichita,WH-1021,Medium,Suburban,Retail,Tier 1,False
RTL-03024,Wawa,Convenience,Midwest,KS,Wichita,WH-1023,Small,Suburban,Retail,Tier 3,True
RTL-03025,Casey's,Convenience,Midwest,KS,Wichita,WH-1028,Medium,Suburban,Retail,Tier 3,False
RTL-03026,Costco,Big Box,Midwest,KS,Wichita,WH-1027,Small,Rural,Retail,Tier 3,True
RTL-03027,H-E-B,Grocery,Midwest,KS,Wichita,WH-1029,Small,Suburban,Retail,Tier 3,True
RTL-03028,RaceTrac,Convenience,Midwest,KS,Wichita,WH-1021,Medium,Urban,Retail,Tier 2,True
RTL-03029,Smith's,Grocery,Midwest,KS,Wichita,WH-1026,Medium,Rural,Retail,Tier 2,True
RTL-03030,7-Eleven,Convenience,Midwest,KS,Wichita,WH-1028,Medium,Suburban,Retail,Tier 1,True
RTL-03031,BJ's Wholesale,Big Box,Midwest,KS,Wichita,WH-1027,Large,Urban,Retail,Tier 2,True
RTL-03032,ABC Fine Wine,Liquor,Midwest,KS,Wichita,WH-1030,Small,Suburban,Retail,Tier 3,True
RTL-03033,Phillips 66,Gas Station,Midwest,KS,Wichita,WH-1021,Small,Suburban,Retail,Tier 2,False
RTL-03034,Target,Big Box,Midwest,KS,Wichita,WH-1029,Small,Rural,Retail,Tier 2,True
RTL-03035,BJ's Wholesale,Big Box,Midwest,KS,Wichita,WH-1024,Medium,Urban,Retail,Tier 2,True
RTL-03036,Ralphs,Grocery,Midwest,KS,Wichita,WH-1030,Small,Urban,Retail,Tier 2,True
RTL-03037,Giant Eagle,Grocery,Midwest,KS,Wichita,WH-1025,Large,Suburban,Retail,Tier 3,True
RTL-03038,BevMo!,Liquor,Midwest,KS,Wichita,WH-1023,Large,Urban,Retail,Tier 2,True
RTL-03039,Wawa,Convenience,West,MT,City_4,WH-1033,Large,Suburban,Retail,Tier 3,False
RTL-03040,QuikTrip,Convenience,West,MT,City_2,WH-1041,Large,Suburban,Retail,Tier 3,True
RTL-03041,BP,Gas Station,West,MT,City_3,WH-1034,Large,Suburban,Retail,Tier 3,True
RTL-03042,Wawa,Convenience,West,MT,City_3,WH-1042,Superstore,Rural,Retail,Tier 3,False
RTL-03043,Costco,Big Box,West,MT,City_3,WH-1032,Large,Suburban,Retail,Tier 3,True
RTL-03044,BJ's Wholesale,Big Box,West,MT,City_1,WH-1032,Medium,Suburban,Retail,Tier 3,False
RTL-03045,BP,Gas Station,West,MT,City_4,WH-1034,Medium,Urban,Retail,Tier 3,True
RTL-03046,Shell,Gas Station,West,MT,City_3,WH-1040,Medium,Suburban,Retail,Tier 2,True
RTL-03047,Royal Farms,Convenience,West,MT,City_4,WH-1040,Medium,Urban,Retail,Tier 1,True
RTL-03048,7-Eleven,Convenience,West,MT,City_5,WH-1033,Large,Rural,Retail,Tier 2,True
RTL-03049,Costco,Big Box,West,MT,City_5,WH-1032,Medium,Suburban,Retail,Tier 1,False
RTL-03050,Ralphs,Grocery,West,MT,City_1,WH-1041,Medium,Suburban,Retail,Tier 2,True
RTL-03051,QuikTrip,Convenience,West,MT,City_5,WH-1038,Large,Suburban,Retail,Tier 2,False
RTL-03052,Binny's,Liquor,West,MT,City_2,WH-1032,Medium,Suburban,Retail,Tier 2,True
RTL-03053,King Soopers,Grocery,West,MT,City_2,WH-1036,Small,Urban,Retail,Tier 2,True
RTL-03054,Giant Eagle,Grocery,West,MT,City_1,WH-1038,Small,Suburban,Retail,Tier 3,True
RTL-03055,Fry's,Grocery,West,MT,City_5,WH-1031,Medium,Urban,Retail,Tier 1,True
RTL-03056,Citgo,Gas Station,West,MT,City_5,WH-1033,Small,Suburban,Retail,Tier 3,True
RTL-03057,Casey's,Convenience,West,MT,City_2,WH-1037,Medium,Urban,Retail,Tier 2,False
RTL-03058,Circle K,Convenience,West,MT,City_1,WH-1039,Large,Rural,Retail,Tier 3,True
RTL-03059,Sheetz,Convenience,West,MT,City_1,WH-1036,Medium,Suburban,Retail,Tier 3,True
RTL-03060,Wegmans,Grocery,West,MT,City_2,WH-1040,Large,Suburban,Retail,Tier 2,True
RTL-03061,Wegmans,Grocery,West,MT,City_4,WH-1037,Superstore,Urban,Retail,Tier 1,True
RTL-03062,Ralphs,Grocery,West,MT,City_1,WH-1035,Small,Suburban,Retail,Tier 2,True
RTL-03063,Smith's,Grocery,West,MT,City_3,WH-1038,Small,Suburban,Retail,Tier 2,True
RTL-03064,Shell,Gas Station,West,WY,City_2,WH-1033,Superstore,Urban,Retail,Tier 2,True
RTL-03065,Ralphs,Grocery,West,WY,City_1,WH-1033,Small,Urban,Retail,Tier 2,True
RTL-03066,7-Eleven,Convenience,West,WY,City_2,WH-1033,Large,Rural,Retail,Tier 2,True
RTL-03067,Ralphs,Grocery,West,WY,City_2,WH-1032,Small,Urban,Retail,Tier 1,True
RTL-03068,RaceTrac,Convenience,West,WY,City_3,WH-1042,Small,Rural,Retail,Tier 2,True
RTL-03069,Fry's,Grocery,West,WY,City_2,WH-1039,Medium,Urban,Retail,Tier 2,True
RTL-03070,Casey's,Convenience,West,WY,City_4,WH-1042,Medium,Suburban,Retail,Tier 3,False
RTL-03071,Smith's,Grocery,West,WY,City_4,WH-1039,Medium,Suburban,Retail,Tier 2,True
RTL-03072,Casey's,Convenience,West,WY,City_3,WH-1036,Medium,Suburban,Retail,Tier 2,True
RTL-03073,Binny's,Liquor,West,WY,City_4,WH-1034,Large,Suburban,Retail,Tier 1,True
RTL-03074,Walmart,Big Box,West,WY,City_2,WH-1036,Small,Urban,Retail,Tier 1,True
RTL-03075,Fry's,Grocery,West,WY,City_5,WH-1036,Small,Suburban,Retail,Tier 3,True
RTL-03076,Wawa,Convenience,West,WY,City_1,WH-1031,Small,Suburban,Retail,Tier 1,True
RTL-03077,7-Eleven,Convenience,West,WY,City_3,WH-1040,Medium,Urban,Retail,Tier 2,True
RTL-03078,ABC Fine Wine,Liquor,West,WY,City_1,WH-1033,Large,Suburban,Retail,Tier 3,True
RTL-03079,BJ's Wholesale,Big Box,West,CO,Denver,WH-1037,Small,Urban,Retail,Tier 1,True
RTL-03080,Royal Farms,Convenience,West,CO,Denver,WH-1040,Medium,Rural,Retail,Tier 2,False
RTL-03081,Citgo,Gas Station,West,CO,Denver,WH-1039,Medium,Suburban,Retail,Tier 3,True
RTL-03082,Party City Liquor,Liquor,West,CO,Denver,WH-1039,Small,Urban,Retail,Tier 3,True
RTL-03083,Giant Eagle,Grocery,West,CO,Denver,WH-1038,Large,Suburban,Retail,Tier 2,True
RTL-03084,Safeway,Grocery,West,CO,Denver,WH-1039,Small,Rural,Retail,Tier 3,True
RTL-03085,Exxon,Gas Station,West,CO,Denver,WH-1033,Large,Urban,Retail,Tier 3,False
RTL-03086,King Soopers,Grocery,West,CO,Denver,WH-1032,Large,Urban,Retail,Tier 2,True
RTL-03087,Harris Teeter,Grocery,West,CO,Denver,WH-1036,Small,Suburban,Retail,Tier 3,True
RTL-03088,Sheetz,Convenience,West,CO,Denver,WH-1035,Small,Suburban,Retail,Tier 2,True
RTL-03089,Casey's,Convenience,West,CO,Denver,WH-1039,Small,Suburban,Retail,Tier 3,True
RTL-03090,Circle K,Convenience,West,CO,Denver,WH-1042,Large,Urban,Retail,Tier 3,False
RTL-03091,Harris Teeter,Grocery,West,CO,Denver,WH-1040,Medium,Suburban,Retail,Tier 3,False
RTL-03092,Wawa,Convenience,West,CO,Denver,WH-1037,Superstore,Suburban,Retail,Tier 2,True
RTL-03093,QFC,Grocery,West,CO,Denver,WH-1036,Small,Urban,Retail,Tier 1,True
RTL-03094,Circle K,Convenience,West,CO,Denver,WH-1032,Medium,Suburban,Retail,Tier 3,True
RTL-03095,King Soopers,Grocery,West,CO,Denver,WH-1038,Small,Urban,Retail,Tier 2,True
RTL-03096,RaceTrac,Convenience,West,CO,Denver,WH-1036,Medium,Urban,Retail,Tier 2,True
RTL-03097,Harris Teeter,Grocery,West,NM,Albuquerque,WH-1038,Medium,Suburban,Retail,Tier 3,True
RTL-03098,Royal Farms,Convenience,West,NM,Albuquerque,WH-1042,Medium,Suburban,Retail,Tier 3,True
RTL-03099,Royal Farms,Convenience,West,NM,Albuquerque,WH-1032,Small,Urban,Retail,Tier 2,True
RTL-03100,Giant Eagle,Grocery,West,NM,Albuquerque,WH-1035,Small,Urban,Retail,Tier 1,True
RTL-03101,Speedway,Convenience,West,NM,Albuquerque,WH-1032,Small,Rural,Retail,Tier 2,True
RTL-03102,Total Wine,Liquor,West,NM,Albuquerque,WH-1033,Medium,Suburban,Retail,Tier 3,True
RTL-03103,Stop & Shop,Grocery,West,NM,Albuquerque,WH-1041,Small,Suburban,Retail,Tier 3,True
RTL-03104,Target,Big Box,West,NM,Albuquerque,WH-1040,Large,Suburban,Retail,Tier 3,False
RTL-03105,Wegmans,Grocery,West,NM,Albuquerque,WH-1033,Small,Rural,Retail,Tier 2,True
RTL-03106,Sam's Club,Big Box,West,ID,Boise,WH-1038,Small,Suburban,Retail,Tier 2,True
RTL-03107,BevMo!,Liquor,West,ID,Boise,WH-1035,Small,Rural,Retail,Tier 2,True
RTL-03108,RaceTrac,Convenience,West,ID,Boise,WH-1031,Medium,Urban,Retail,Tier 2,True
RTL-03109,RaceTrac,Convenience,West,ID,Boise,WH-1031,Medium,Suburban,Retail,Tier 2,True
RTL-03110,7-Eleven,Convenience,West,ID,Boise,WH-1036,Large,Suburban,Retail,Tier 2,False
RTL-03111,Cumberland Farms,Convenience,West,ID,Boise,WH-1038,Medium,Urban,Retail,Tier 2,False
RTL-03112,King Soopers,Grocery,West,ID,Boise,WH-1036,Large,Suburban,Retail,Tier 3,True
RTL-03113,Sam's Club,Big Box,West,ID,Boise,WH-1033,Medium,Rural,Retail,Tier 1,False
RTL-03114,Target,Big Box,West,ID,Boise,WH-1039,Medium,Suburban,Retail,Tier 3,False
RTL-03115,ABC Fine Wine,Liquor,West,ID,Boise,WH-1039,Small,Suburban,Retail,Tier 3,True
RTL-03116,Exxon,Gas Station,West,ID,Boise,WH-1040,Medium,Suburban,Retail,Tier 3,True
RTL-03117,Food Lion,Grocery,West,ID,Boise,WH-1041,Medium,Urban,Retail,Tier 2,True
RTL-03118,Wawa,Convenience,West,ID,Boise,WH-1032,Superstore,Urban,Retail,Tier 1,True
RTL-03119,Cumberland Farms,Convenience,West,ID,Boise,WH-1034,Large,Suburban,Retail,Tier 2,True
RTL-03120,Circle K,Convenience,West,ID,Boise,WH-1042,Small,Urban,Retail,Tier 3,True
RTL-03121,Food Lion,Grocery,West,UT,Salt Lake City,WH-1033,Medium,Rural,Retail,Tier 3,True
RTL-03122,Spec's,Liquor,West,UT,Salt Lake City,WH-1033,Medium,Urban,Retail,Tier 3,True
RTL-03123,Harris Teeter,Grocery,West,UT,Salt Lake City,WH-1041,Medium,Urban,Retail,Tier 2,True
RTL-03124,Wawa,Convenience,West,UT,Salt Lake City,WH-1032,Small,Rural,Retail,Tier 2,True
RTL-03125,State Liquor Store,Liquor,West,UT,Salt Lake City,WH-1040,Superstore,Suburban,Retail,Tier 1,True
RTL-03126,7-Eleven,Convenience,West,UT,Salt Lake City,WH-1035,Medium,Urban,Retail,Tier 2,False
RTL-03127,BJ's Wholesale,Big Box,West,UT,Salt Lake City,WH-1039,Small,Suburban,Retail,Tier 2,True
RTL-03128,Stop & Shop,Grocery,West,UT,Salt Lake City,WH-1042,Medium,Rural,Retail,Tier 2,True
RTL-03129,Valero,Gas Station,West,UT,Salt Lake City,WH-1040,Large,Suburban,Retail,Tier 3,False
RTL-03130,State Liquor Store,Liquor,West,NV,Las Vegas,WH-1036,Superstore,Urban,Retail,Tier 2,True
RTL-03131,Mobil,Gas Station,West,NV,Las Vegas,WH-1033,Medium,Urban,Retail,Tier 2,True
RTL-03132,Phillips 66,Gas Station,West,NV,Las Vegas,WH-1035,Superstore,Suburban,Retail,Tier 3,False
RTL-03133,Cumberland Farms,Convenience,West,NV,Las Vegas,WH-1032,Large,Urban,Retail,Tier 3,True
RTL-03134,Wegmans,Grocery,West,NV,Las Vegas,WH-1035,Medium,Rural,Retail,Tier 2,True
RTL-03135,Chevron,Gas Station,West,NV,Las Vegas,WH-1036,Medium,Urban,Retail,Tier 3,False
RTL-03136,BevMo!,Liquor,West,NV,Las Vegas,WH-1036,Medium,Suburban,Retail,Tier 3,True
RTL-03137,Casey's,Convenience,West,NV,Las Vegas,WH-1033,Medium,Urban,Retail,Tier 2,True
RTL-03138,Mobil,Gas Station,West,NV,Las Vegas,WH-1032,Medium,Urban,Retail,Tier 1,True
RTL-03139,ABC Fine Wine,Liquor,West,NV,Las Vegas,WH-1042,Superstore,Suburban,Retail,Tier 1,True
RTL-03140,Walmart,Big Box,West,NV,Las Vegas,WH-1038,Medium,Suburban,Retail,Tier 3,False
RTL-03141,Binny's,Liquor,West,NV,Las Vegas,WH-1042,Small,Urban,Retail,Tier 2,True
RTL-03142,Valero,Gas Station,West,NV,Las Vegas,WH-1042,Small,Suburban,Retail,Tier 3,False
RTL-03143,QFC,Grocery,West,NV,Las Vegas,WH-1042,Medium,Suburban,Retail,Tier 3,True
RTL-03144,Fry's,Grocery,West,NV,Las Vegas,WH-1035,Small,Suburban,Retail,Tier 3,True
RTL-03145,Total Wine,Liquor,West,NV,Las Vegas,WH-1032,Large,Suburban,Retail,Tier 3,True
RTL-03146,Publix,Grocery,West,NV,Las Vegas,WH-1040,Large,Suburban,Retail,Tier 3,True
RTL-03147,Kroger,Grocery,West,NV,Las Vegas,WH-1031,Large,Rural,Retail,Tier 2,True
RTL-03148,7-Eleven,Convenience,West,AZ,Tucson,WH-1034,Medium,Suburban,Retail,Tier 2,True
RTL-03149,Safeway,Grocery,West,AZ,Phoenix,WH-1031,Large,Suburban,Retail,Tier 3,True
RTL-03150,QFC,Grocery,West,AZ,Tucson,WH-1031,Large,Rural,Retail,Tier 2,True
RTL-03151,Circle K,Convenience,West,AZ,Tucson,WH-1039,Small,Urban,Retail,Tier 2,True
RTL-03152,Citgo,Gas Station,West,AZ,Phoenix,WH-1031,Small,Urban,Retail,Tier 2,True
RTL-03153,Speedway,Convenience,West,AZ,Tucson,WH-1042,Small,Suburban,Retail,Tier 3,False
RTL-03154,Kroger,Grocery,West,AZ,Tucson,WH-1039,Medium,Urban,Retail,Tier 2,True
RTL-03155,Cumberland Farms,Convenience,West,AZ,Tucson,WH-1035,Small,Suburban,Retail,Tier 3,True
RTL-03156,Total Wine,Liquor,West,AZ,Phoenix,WH-1031,Large,Rural,Retail,Tier 2,True
RTL-03157,Royal Farms,Convenience,West,AZ,Phoenix,WH-1040,Large,Urban,Retail,Tier 2,True
RTL-03158,Speedway,Convenience,West,AZ,Phoenix,WH-1040,Small,Suburban,Retail,Tier 1,True
RTL-03159,King Soopers,Grocery,West,AZ,Tucson,WH-1038,Large,Rural,Retail,Tier 3,True
RTL-03160,Sam's Club,Big Box,West,AZ,Tucson,WH-1032,Large,Suburban,Retail,Tier 1,True
RTL-03161,Sam's Club,Big Box,West,AZ,Tucson,WH-1040,Medium,Urban,Retail,Tier 2,False
RTL-03162,Ralphs,Grocery,West,AZ,Phoenix,WH-1041,Large,Suburban,Retail,Tier 1,True
RTL-03163,RaceTrac,Convenience,West,AZ,Phoenix,WH-1042,Medium,Suburban,Retail,Tier 2,True
RTL-03164,QFC,Grocery,West,AZ,Tucson,WH-1041,Small,Urban,Retail,Tier 2,True
RTL-03165,H-E-B,Grocery,West,AZ,Tucson,WH-1032,Small,Suburban,Retail,Tier 2,True
